neo_id,name,discovery_date,potentially_hazardous
2005 NB56,(2005 NB56),2005-07-11,0
2005 NG56,(2005 NG56),2005-07-11,0
2005 ND63,(2005 ND63),2005-07-12,0
2005 NJ63,(2005 NJ63),2005-07-12,0
2005 OW,(2005 OW),2005-06-12,0
2005 OX,(2005 OX),2005-07-25,1
2005 OV1,(2005 OV1),2005-07-28,0
2005 OX1,(2005 OX1),2005-07-27,0
2005 OR2,(2005 OR2),2005-07-29,0
2005 OT2,(2005 OT2),2005-07-29,0
2005 OD3,(2005 OD3),2005-07-28,1
2005 OE3,(2005 OE3),2005-07-29,1
2005 OF3,(2005 OF3),2005-07-30,0
2005 OG3,(2005 OG3),2005-07-24,0
2005 OH3,(2005 OH3),2005-07-30,0
2005 OK3,(2005 OK3),2005-07-31,0
2005 PP,(2005 PP),2005-08-03,0
2005 PH2,(2005 PH2),2005-08-04,0
2005 PA5,(2005 PA5),2005-06-07,1
2005 PX16,(2005 PX16),2005-08-10,0
2005 PA17,(2005 PA17),2005-08-12,0
2005 QL,(2005 QL),2005-08-24,0
2005 QA5,(2005 QA5),2005-07-27,0
2005 QB5,(2005 QB5),2005-08-26,0
2005 QO11,(2005 QO11),2005-08-28,0
2005 QP11,(2005 QP11),2005-08-28,0
2005 QQ11,(2005 QQ11),2005-08-10,0
2005 QG30,(2005 QG30),2005-08-29,0
2005 QQ30,(2005 QQ30),2005-08-29,0
2005 QK76,(2005 QK76),2005-08-30,0
2005 QL76,(2005 QL76),2005-08-30,0
2005 QP87,(2005 QP87),2005-08-31,0
2005 QQ87,(2005 QQ87),2005-08-31,0
2005 QR87,(2005 QR87),2005-08-31,0
2005 QF88,(2005 QF88),2005-08-31,0
2005 QG88,(2005 QG88),2005-08-27,0
2005 QX151,(2005 QX151),2005-08-31,0
2005 QZ151,(2005 QZ151),2005-08-31,1
2005 QR173,(2005 QR173),2005-07-25,0
2005 QS176,(2005 QS176),2005-08-29,0
2005 RA,(2005 RA),2005-09-01,0
2005 RB,(2005 RB),2005-08-31,0
2005 RJ,(2005 RJ),2005-09-01,0
2005 RZ2,(2005 RZ2),2005-09-01,0
2005 RA3,(2005 RA3),2005-09-02,0
2005 RB3,(2005 RB3),2005-09-03,0
2005 RJ3,(2005 RJ3),2005-09-05,0
2005 RK3,(2005 RK3),2005-09-06,0
2005 RW3,(2005 RW3),2005-09-06,0
2005 RX3,(2005 RX3),2005-09-06,0
2005 RP6,(2005 RP6),2005-09-08,0
2005 RV24,(2005 RV24),2005-09-09,0
2005 RO33,(2005 RO33),2005-09-13,0
2005 RC34,(2005 RC34),2005-06-09,1
2005 RD34,(2005 RD34),2005-09-15,0
2005 SC,(2005 SC),2005-09-15,0
2005 SL,(2005 SL),2005-09-22,0
2005 SO1,(2005 SO1),2005-09-23,0
2005 SP1,(2005 SP1),2005-09-23,0
2005 SQ1,(2005 SQ1),2005-09-23,0
2005 SS1,(2005 SS1),2005-09-23,0
2005 SR4,(2005 SR4),2005-09-24,0
2005 ST4,(2005 ST4),2005-09-25,0
2005 SV4,(2005 SV4),2005-09-25,0
2005 SW4,(2005 SW4),2005-09-25,0
2005 SX4,(2005 SX4),2005-09-25,0
2005 SP9,(2005 SP9),2005-09-25,0
2005 SQ9,(2005 SQ9),2005-09-26,0
2005 SW9,(2005 SW9),2005-09-25,0
2005 SJ19,(2005 SJ19),2005-09-27,0
2005 SM25,(2005 SM25),2005-07-29,0
2005 SG26,(2005 SG26),2005-09-29,0
2005 SH26,(2005 SH26),2005-09-29,0
2005 SJ26,(2005 SJ26),2005-09-29,0
2005 SK26,(2005 SK26),2005-09-29,0
2005 SY70,(2005 SY70),2005-09-30,0
2005 SZ70,(2005 SZ70),2005-09-30,0
2005 SD71,(2005 SD71),2005-09-30,0
2005 TA,(2005 TA),2005-10-01,0
2005 TC,(2005 TC),2005-10-01,0
2005 TD,(2005 TD),2005-10-01,0
2005 TE,(2005 TE),2005-10-01,0
2005 TF,(2005 TF),2005-10-01,0
2005 TL,(2005 TL),2005-09-03,0
2005 TM,(2005 TM),2005-10-01,0
2005 TN,(2005 TN),2005-10-01,0
2005 TP,(2005 TP),2005-10-02,1
2005 TR,(2005 TR),2005-10-03,0
2005 TB15,(2005 TB15),2005-09-24,0
2005 TF15,(2005 TF15),2005-10-04,0
2005 TP15,(2005 TP15),2005-10-01,0
2005 TS15,(2005 TS15),2005-10-05,1
2005 TE45,(2005 TE45),2005-10-01,0
2005 TF45,(2005 TF45),2005-10-03,0
2005 TH45,(2005 TH45),2005-10-05,0
2005 TO45,(2005 TO45),2005-10-07,0
2005 TP45,(2005 TP45),2005-10-07,0
2005 TQ45,(2005 TQ45),2005-10-07,0
2005 TS45,(2005 TS45),2005-10-07,0
2005 TD49,(2005 TD49),2005-10-01,0
2005 TE49,(2005 TE49),2005-10-07,0
2005 TF49,(2005 TF49),1989-10-21,1
2005 TF50,(2005 TF50),2005-10-10,0
2005 TG50,(2005 TG50),2005-10-11,0
2005 TH50,(2005 TH50),2005-10-09,0
2005 TK50,(2005 TK50),2005-10-09,0
2005 TR50,(2005 TR50),2005-10-10,1
2005 TC51,(2005 TC51),2005-10-12,0
2005 TV51,(2005 TV51),2005-10-13,0
2005 TY51,(2005 TY51),2005-10-11,0
2005 TM173,(2005 TM173),2005-10-09,0
2005 UC,(2005 UC),2005-10-22,0
2005 UE,(2005 UE),2005-10-22,0
2005 UF,(2005 UF),2005-10-22,0
2005 UG,(2005 UG),2005-10-11,0
2005 UH,(2005 UH),2005-10-22,0
2005 UL,(2005 UL),2005-10-23,0
2005 UN,(2005 UN),2005-10-23,0
2005 UQ,(2005 UQ),2005-10-23,0
2005 UR,(2005 UR),2005-10-23,1
2005 UA1,(2005 UA1),2005-10-23,0
2005 UC1,(2005 UC1),2005-10-23,0
2005 UE1,(2005 UE1),2005-10-24,0
2005 UF1,(2005 UF1),2005-10-24,0
2005 UG1,(2005 UG1),2005-10-24,0
2005 UJ1,(2005 UJ1),2005-10-24,0
2005 UL1,(2005 UL1),2005-10-24,0
2005 UC3,(2005 UC3),2005-10-24,0
2005 UE3,(2005 UE3),2005-10-25,0
2005 UF3,(2005 UF3),2005-10-25,0
2005 UG3,(2005 UG3),2005-10-25,0
2005 UU3,(2005 UU3),2005-10-25,0
2005 UW3,(2005 UW3),2005-10-26,0
2005 UF5,(2005 UF5),2005-10-26,0
2005 UG5,(2005 UG5),2005-10-27,0
2005 UH5,(2005 UH5),2005-10-27,0
2005 UN5,(2005 UN5),2005-10-27,0
2005 UW5,(2005 UW5),2005-10-27,0
2005 UX5,(2005 UX5),2005-10-28,0
2005 UZ5,(2005 UZ5),2005-10-28,0
2005 UA6,(2005 UA6),2005-10-28,0
2005 UL6,(2005 UL6),2005-10-29,0
2005 US6,(2005 US6),2005-10-28,0
2005 UU6,(2005 UU6),2005-10-29,0
2005 UV6,(2005 UV6),2005-10-29,0
2005 UW6,(2005 UW6),2005-10-29,1
2005 UF7,(2005 UF7),2005-10-29,0
2005 UP64,(2005 UP64),2005-10-29,0
2005 UQ64,(2005 UQ64),2005-10-30,0
2005 UR64,(2005 UR64),2005-10-31,0
2005 US64,(2005 US64),2005-10-31,0
2005 UT64,(2005 UT64),2005-10-31,1
2005 UV64,(2005 UV64),2005-10-31,0
2005 UF150,(2005 UF150),2005-10-26,0
2005 UW393,(2005 UW393),2005-10-28,0
2005 VA,(2005 VA),2005-11-01,0
2005 VF,(2005 VF),2005-11-01,0
2005 VN,(2005 VN),2005-11-02,0
2005 VO,(2005 VO),2005-11-03,0
2005 VP,(2005 VP),2005-11-03,0
2005 VR,(2005 VR),2005-11-03,0
2005 VS,(2005 VS),2005-11-03,0
2005 VH1,(2005 VH1),2005-11-03,0
2005 VJ1,(2005 VJ1),2005-09-12,0
2005 VK1,(2005 VK1),2005-11-04,0
2005 VL1,(2005 VL1),2005-11-04,0
2005 VM1,(2005 VM1),2005-11-04,0
2005 VN1,(2005 VN1),2005-11-04,0
2005 VY1,(2005 VY1),2005-11-05,0
2005 VA2,(2005 VA2),2005-11-03,0
2005 VT2,(2005 VT2),2005-11-04,0
2005 VY3,(2005 VY3),2005-11-06,0
2005 VZ3,(2005 VZ3),2005-11-06,0
2005 VN5,(2005 VN5),2005-11-10,0
2005 VS5,(2005 VS5),2005-11-06,0
2005 VD7,(2005 VD7),2005-11-12,0
2005 VE7,(2005 VE7),2005-11-12,0
2005 VG7,(2005 VG7),2005-11-13,0
2005 VR7,(2005 VR7),2005-11-07,1
2005 VT7,(2005 VT7),2005-11-14,0
2005 VO118,(2005 VO118),2005-11-03,0
2005 WA,(2005 WA),2005-11-16,0
2005 WC,(2005 WC),2005-11-20,0
2005 WD,(2005 WD),2005-11-19,1
2005 WF,(2005 WF),2005-11-20,0
2005 WX,(2005 WX),2005-11-21,0
2005 WY,(2005 WY),2005-11-21,0
2005 WZ,(2005 WZ),2005-11-21,0
2005 WA1,(2005 WA1),2005-11-12,1
2005 WY1,(2005 WY1),2005-11-22,0
2005 WC2,(2005 WC2),2005-11-22,0
2005 WM3,(2005 WM3),2005-11-25,0
2005 WN3,(2005 WN3),2005-11-25,0
2005 WO3,(2005 WO3),2005-11-25,0
2005 WP3,(2005 WP3),2005-11-25,0
2005 WQ3,(2005 WQ3),2005-11-25,0
2005 WR3,(2005 WR3),2005-11-25,0
2005 WS3,(2005 WS3),2005-11-25,0
2005 WF4,(2005 WF4),2005-11-25,0
2005 WG4,(2005 WG4),2005-11-25,0
2005 WH4,(2005 WH4),2005-11-26,0
2005 WR54,(2005 WR54),2005-11-26,0
2005 WE55,(2005 WE55),2005-11-26,0
2005 WF55,(2005 WF55),2005-11-29,0
2005 WY55,(2005 WY55),2005-11-26,1
2005 WZ55,(2005 WZ55),2005-11-28,0
2005 WK56,(2005 WK56),2005-11-30,0
2005 WF57,(2005 WF57),2005-11-30,0
2005 WG57,(2005 WG57),2005-11-25,0
2005 WP57,(2005 WP57),2005-11-30,0
2005 XA,(2005 XA),2005-11-30,0
2005 XC,(2005 XC),2005-12-01,0
2005 XN,(2005 XN),2005-12-02,0
2005 XX,(2005 XX),2005-12-01,0
2005 XY,(2005 XY),2005-12-02,0
2005 XC1,(2005 XC1),2005-12-04,0
2005 XQ1,(2005 XQ1),2005-12-04,0
2005 XK4,(2005 XK4),2005-12-04,0
2005 XL4,(2005 XL4),2005-12-04,0
2005 XN4,(2005 XN4),2005-12-05,0
2005 XO4,(2005 XO4),2005-12-05,0
2005 XX4,(2005 XX4),2005-12-06,0
2005 XY4,(2005 XY4),2005-12-06,0
2005 XZ7,(2005 XZ7),2005-12-07,0
2005 XA8,(2005 XA8),2005-12-06,0
2005 XN27,(2005 XN27),2005-12-07,0
2005 XO66,(2005 XO66),2005-12-10,0
2005 XP66,(2005 XP66),2005-12-07,0
2005 XW77,(2005 XW77),2005-12-10,0
2005 XX77,(2005 XX77),2005-12-10,0
2005 YC,(2005 YC),2005-12-20,0
2005 YD,(2005 YD),2005-12-21,0
2005 YK,(2005 YK),2005-12-21,0
2005 YY1,(2005 YY1),2005-12-22,0
2005 YN3,(2005 YN3),2005-12-22,0
2005 YO3,(2005 YO3),2005-12-23,0
2005 YR3,(2005 YR3),2005-12-22,0
2005 YU3,(2005 YU3),2005-12-22,1
2005 YS8,(2005 YS8),2005-12-24,1
2005 YT8,(2005 YT8),2005-12-24,0
2005 YU8,(2005 YU8),2005-12-24,0
2005 YA37,(2005 YA37),2005-12-26,0
2005 YP55,(2005 YP55),1998-09-25,0
2005 YT55,(2005 YT55),2005-12-27,0
2005 YW93,(2005 YW93),2005-12-28,0
2005 YL128,(2005 YL128),2005-12-29,0
2005 YN128,(2005 YN128),2005-12-30,0
2005 YO128,(2005 YO128),2005-12-30,0
2005 YT128,(2005 YT128),2005-12-30,0
2005 YU128,(2005 YU128),2005-12-30,0
2006 AN,(2006 AN),2006-01-03,0
2006 AX,(2006 AX),2006-01-02,0
2006 AV2,(2006 AV2),2006-01-05,0
2006 AB3,(2006 AB3),2006-01-04,0
2006 AC3,(2006 AC3),2006-01-06,0
2006 AP3,(2006 AP3),2006-01-06,0
2006 AQ3,(2006 AQ3),2006-01-06,0
2006 AR3,(2006 AR3),2006-01-06,1
2006 AS3,(2006 AS3),2006-01-07,0
2006 AT3,(2006 AT3),2006-01-07,0
2006 AU3,(2006 AU3),2006-01-07,0
2006 AF4,(2006 AF4),2006-01-07,0
2006 AG4,(2006 AG4),2006-01-07,0
2006 AH4,(2006 AH4),2006-01-07,0
2006 AJ4,(2006 AJ4),2006-01-07,0
2006 AK4,(2006 AK4),2006-01-07,0
2006 AL4,(2006 AL4),2006-01-08,0
2006 AM4,(2006 AM4),2006-01-08,1
2006 AN4,(2006 AN4),2003-02-24,0
2006 AL8,(2006 AL8),2006-01-08,1
2006 AM8,(2006 AM8),2006-01-09,0
2006 AN8,(2006 AN8),2006-01-09,0
2006 AW44,(2006 AW44),2006-01-10,0
2006 AX44,(2006 AX44),2006-01-10,0
2006 AC76,(2006 AC76),2006-01-05,0
2006 BA,(2006 BA),2006-01-18,0
2006 BF,(2006 BF),2006-01-20,0
2006 BO6,(2006 BO6),2006-01-22,0
2006 BP6,(2006 BP6),2006-01-04,0
2006 BO7,(2006 BO7),2006-01-22,0
2006 BP7,(2006 BP7),2006-01-22,0
2006 BQ7,(2006 BQ7),2006-01-22,0
2006 BU7,(2006 BU7),2006-01-22,0
2006 BW7,(2006 BW7),2006-01-22,0
2006 BX7,(2006 BX7),2006-01-22,0
2006 BY7,(2006 BY7),2006-01-22,0
2006 BA8,(2006 BA8),2006-01-23,0
2006 BB8,(2006 BB8),2006-01-23,0
2006 BC8,(2006 BC8),2006-01-23,0
2006 BL8,(2006 BL8),2006-01-24,0
2006 BM8,(2006 BM8),2006-01-24,0
2006 BY8,(2006 BY8),2006-01-23,0
2006 BA9,(2006 BA9),2006-01-24,0
2006 BB9,(2006 BB9),2006-01-24,0
2006 BN26,(2006 BN26),2006-01-25,0
2006 BX26,(2006 BX26),2006-01-25,0
2006 BV39,(2006 BV39),2006-01-26,0
2006 BW39,(2006 BW39),2006-01-26,0
2006 BX39,(2006 BX39),2006-01-26,1
2006 BD55,(2006 BD55),2006-01-25,0
2006 BE55,(2006 BE55),2006-01-26,1
2006 BF55,(2006 BF55),2006-01-26,0
2006 BJ55,(2006 BJ55),2006-01-26,0
2006 BL55,(2006 BL55),2006-01-26,0
2006 BM55,(2006 BM55),2006-01-27,0
2006 BO55,(2006 BO55),2006-01-27,0
2006 BF56,(2006 BF56),2006-01-28,0
2006 BR98,(2006 BR98),2006-01-29,0
2006 BF99,(2006 BF99),2006-01-28,0
2006 BG99,(2006 BG99),2006-01-28,0
2006 BH99,(2006 BH99),2006-01-30,0
2006 BX139,(2006 BX139),2006-01-30,0
2006 BP147,(2006 BP147),2006-01-28,0
2006 BZ147,(2006 BZ147),2006-01-31,0
2006 CD,(2006 CD),2006-02-01,0
2006 CF,(2006 CF),1999-02-06,1
2006 CK,(2006 CK),2006-02-02,0
2006 CL,(2006 CL),2006-02-02,0
2006 CU,(2006 CU),2006-02-03,1
2006 CW,(2006 CW),2006-02-03,0
2006 CL9,(2006 CL9),2006-02-04,0
2006 CT9,(2006 CT9),2006-02-04,0
2006 CW9,(2006 CW9),2006-02-05,0
2006 CF10,(2006 CF10),2006-02-05,0
2006 CL10,(2006 CL10),2006-02-06,0
2006 CM10,(2006 CM10),2006-02-07,1
2006 CN10,(2006 CN10),2006-01-06,0
2006 CT10,(2006 CT10),2006-02-07,1
2006 CU10,(2006 CU10),2006-02-07,0
2006 DL,(2006 DL),2006-02-20,0
2006 DM,(2006 DM),2006-02-20,0
2006 DN,(2006 DN),2006-02-20,0
2006 DU,(2006 DU),2006-02-20,0
2006 DV,(2006 DV),2006-02-20,0
2006 DX,(2006 DX),2006-02-20,0
2006 DY,(2006 DY),2006-02-20,0
2006 DZ,(2006 DZ),2006-02-21,0
2006 DA1,(2006 DA1),2006-02-21,0
2006 DB1,(2006 DB1),2006-02-21,0
2006 DD1,(2006 DD1),2006-02-22,0
2006 DP11,(2006 DP11),2006-02-22,0
2006 DQ14,(2006 DQ14),2006-02-23,0
2006 DR14,(2006 DR14),2006-02-24,0
2006 DT14,(2006 DT14),2006-02-24,0
2006 DD42,(2006 DD42),2006-02-24,0
2006 DO62,(2006 DO62),2006-02-24,0
2006 DP62,(2006 DP62),2006-02-24,0
2006 DQ62,(2006 DQ62),2006-02-25,0
2006 DR62,(2006 DR62),2006-02-25,0
2006 DS62,(2006 DS62),2006-02-25,0
2006 DV62,(2006 DV62),2006-02-25,0
2006 DW62,(2006 DW62),2006-02-26,0
2006 DM63,(2006 DM63),2006-02-27,0
2006 DO63,(2006 DO63),2006-02-27,0
2006 DT63,(2006 DT63),2006-02-27,0
2006 DU63,(2006 DU63),2006-02-28,0
2006 EA,(2006 EA),2006-03-03,0
2006 EB,(2006 EB),2006-03-03,0
2006 EC,(2006 EC),2006-03-03,0
2006 EE,(2006 EE),2006-03-03,0
2006 EH,(2006 EH),2006-03-02,0
2006 EW,(2006 EW),2006-03-04,0
2006 EX,(2006 EX),2006-03-04,0
2006 EY,(2006 EY),2006-03-04,0
2006 EB1,(2006 EB1),2006-03-04,0
2006 EC1,(2006 EC1),2006-03-04,0
2006 EF1,(2006 EF1),2006-03-05,0
2006 EH1,(2006 EH1),2006-03-05,0
2006 EW52,(2006 EW52),2006-03-05,0
2006 EJ53,(2006 EJ53),2006-03-06,0
2006 EK53,(2006 EK53),2006-03-09,0
2006 EF71,(2006 EF71),2006-03-02,0
2006 FH,(2006 FH),2006-03-23,0
2006 FU,(2006 FU),2006-03-24,0
2006 FV,(2006 FV),2006-03-23,0
2006 FW,(2006 FW),2006-03-24,0
2006 FK9,(2006 FK9),2006-03-25,0
2006 FL10,(2006 FL10),2006-03-24,0
2006 FV33,(2006 FV33),2006-03-25,0
2006 FC35,(2006 FC35),2006-03-29,0
2006 FY35,(2006 FY35),2006-03-25,0
2006 GA,(2006 GA),2006-04-02,0
2006 GC,(2006 GC),2006-04-02,0
2006 GB1,(2006 GB1),2006-04-02,0
2006 GC1,(2006 GC1),2006-04-02,1
2006 GU2,(2006 GU2),2006-04-07,0
2006 GT3,(2006 GT3),2006-04-07,0
2006 HC,(2006 HC),2006-04-18,0
2006 HC2,(2006 HC2),2006-04-19,1
2006 HD2,(2006 HD2),2005-10-20,1
2006 HE2,(2006 HE2),2006-04-19,0
2006 HW5,(2006 HW5),2006-04-20,0
2006 HY5,(2006 HY5),2006-04-20,0
2006 HZ5,(2006 HZ5),2006-04-20,0
2006 HA6,(2006 HA6),2006-04-20,0
2006 HF6,(2006 HF6),2006-04-21,0
2006 HJ18,(2006 HJ18),2006-04-23,0
2006 HQ30,(2006 HQ30),2006-04-20,1
2006 HS30,(2006 HS30),2006-04-24,0
2006 HT30,(2006 HT30),2002-05-09,1
2006 HV30,(2006 HV30),2006-04-25,0
2006 HX30,(2006 HX30),2006-04-25,0
2006 HU50,(2006 HU50),2006-04-26,0
2006 HV50,(2006 HV50),2006-04-26,0
2006 HW50,(2006 HW50),2006-04-23,0
2006 HY50,(2006 HY50),2005-11-06,0
2006 HH56,(2006 HH56),2006-04-29,0
2006 HW57,(2006 HW57),2006-04-29,1
2006 HX57,(2006 HX57),2006-04-30,0
2006 HY57,(2006 HY57),2006-04-30,0
2006 JE,(2006 JE),2006-05-01,0
2006 JO,(2006 JO),2006-05-02,0
2006 JP,(2006 JP),2006-05-02,0
2006 JM6,(2006 JM6),2006-05-05,0
2006 JN6,(2006 JN6),2006-05-05,0
2006 JV26,(2006 JV26),2006-05-08,0
2006 JY26,(2006 JY26),2006-05-06,0
2006 JT41,(2006 JT41),2006-05-06,0
2006 JU41,(2006 JU41),2006-05-07,0
2006 JE42,(2006 JE42),2006-05-10,0
2006 JA91,(2006 JA91),2003-09-21,0
2006 KA,(2006 KA),2002-05-30,0
2006 KC,(2006 KC),2006-05-19,0
2006 KE,(2006 KE),2006-05-18,0
2006 KB1,(2006 KB1),2006-05-20,0
2006 KP1,(2006 KP1),2006-05-19,0
2006 KQ1,(2006 KQ1),2006-05-20,1
2006 KS1,(2006 KS1),2006-05-21,0
2006 KK21,(2006 KK21),2006-05-23,1
2006 KP21,(2006 KP21),2006-05-23,0
2006 KS38,(2006 KS38),2006-05-23,0
2006 KC40,(2006 KC40),2006-05-25,0
2006 KD40,(2006 KD40),2003-03-22,1
2006 KY67,(2006 KY67),2006-05-26,0
2006 KJ89,(2006 KJ89),2006-05-26,0
2006 KK89,(2006 KK89),2006-05-28,0
2006 KL89,(2006 KL89),2006-05-28,0
2006 KM89,(2006 KM89),2006-05-29,0
2006 KN89,(2006 KN89),2006-05-29,1
2006 KF100,(2006 KF100),2006-05-30,0
2006 KK103,(2006 KK103),2006-05-26,0
2006 KL103,(2006 KL103),2006-05-31,0
2006 KY112,(2006 KY112),2006-05-31,0
2006 LA,(2006 LA),2006-06-01,0
2006 LB,(2006 LB),2006-06-01,0
2006 LC,(2006 LC),2006-06-01,0
2006 LD,(2006 LD),2006-06-01,0
2006 LF,(2006 LF),2002-12-19,0
2006 LH,(2006 LH),2006-06-01,0
2006 LK,(2006 LK),2006-06-01,1
2006 LM,(2006 LM),2006-06-03,0
2006 LD1,(2006 LD1),2006-06-03,1
2006 MB,(2006 MB),2006-06-18,0
2006 MV1,(2006 MV1),2006-06-19,0
2006 MY1,(2006 MY1),2006-04-07,0
2006 MS6,(2006 MS6),2006-06-20,0
2006 MT6,(2006 MT6),2006-06-21,0
2006 MH10,(2006 MH10),2006-06-22,0
2006 MY13,(2006 MY13),2006-06-27,0
2006 MA14,(2006 MA14),2006-06-28,0
2006 MB14,(2006 MB14),2006-06-30,0
2006 OA1,(2006 OA1),2006-07-18,0
2006 OM1,(2006 OM1),2006-07-18,0
2006 ON1,(2006 ON1),2006-07-19,1
2006 OK3,(2006 OK3),2006-07-22,0
2006 OX4,(2006 OX4),2006-07-19,0
2006 OY4,(2006 OY4),2006-07-20,0
2006 OZ4,(2006 OZ4),2006-07-21,0
2006 OD5,(2006 OD5),2006-07-21,0
2006 OF5,(2006 OF5),2006-07-21,0
2006 OV5,(2006 OV5),2006-07-21,0
2006 OB7,(2006 OB7),2006-07-24,0
2006 OC7,(2006 OC7),2006-07-24,0
2006 OE7,(2006 OE7),2006-07-24,0
2006 OS9,(2006 OS9),1997-08-01,0
2006 OE10,(2006 OE10),2006-07-26,0
2006 OG15,(2006 OG15),2006-07-30,0
2006 PA1,(2006 PA1),2006-07-20,1
2006 PB1,(2006 PB1),2002-01-09,0
2006 PF1,(2006 PF1),2006-08-15,0
2006 QA,(2006 QA),2006-08-16,0
2006 QX5,(2006 QX5),2006-08-19,0
2006 QY5,(2006 QY5),2002-01-10,0
2006 QQ23,(2006 QQ23),2006-08-21,1
2006 QB31,(2006 QB31),2006-08-23,0
2006 QK33,(2006 QK33),2006-08-23,0
2006 QM33,(2006 QM33),2006-08-24,0
2006 QK40,(2006 QK40),2006-08-25,0
2006 QQ56,(2006 QQ56),2006-08-25,0
2006 QZ57,(2006 QZ57),2006-08-27,0
2006 QB58,(2006 QB58),2006-08-28,0
2006 QJ65,(2006 QJ65),2006-08-27,0
2006 QE89,(2006 QE89),2006-08-14,0
2006 QV89,(2006 QV89),2006-08-29,0
2006 QW89,(2006 QW89),2006-08-29,0
2006 QM111,(2006 QM111),2006-08-31,0
2006 QN111,(2006 QN111),2006-08-27,0
2006 RZ,(2006 RZ),2006-09-01,1
2006 RK1,(2006 RK1),2006-09-12,1
2006 RH2,(2006 RH2),2006-09-14,0
2006 RH7,(2006 RH7),2006-09-15,0
2006 RJ7,(2006 RJ7),2006-09-15,0
2006 RH120,(2006 RH120),2006-09-14,0
2006 SB,(2006 SB),2006-09-16,0
2006 SC,(2006 SC),2006-09-16,0
2006 SV5,(2006 SV5),2006-09-16,0
2006 SY5,(2006 SY5),2006-09-16,0
2006 SE6,(2006 SE6),2006-08-28,0
2006 SF7,(2006 SF7),2006-09-17,0
2006 SG7,(2006 SG7),2006-09-18,0
2006 SH7,(2006 SH7),2002-08-19,0
2006 SP19,(2006 SP19),2006-09-19,0
2006 SQ19,(2006 SQ19),2006-09-19,0
2006 SR19,(2006 SR19),2006-09-19,0
2006 SS19,(2006 SS19),2006-09-18,0
2006 SD25,(2006 SD25),2006-09-20,0
2006 SK61,(2006 SK61),2006-09-22,0
2006 SF77,(2006 SF77),2006-09-23,0
2006 SG77,(2006 SG77),2006-09-24,0
2006 SO77,(2006 SO77),2006-09-25,0
2006 SO78,(2006 SO78),2006-09-24,0
2006 SU114,(2006 SU114),2006-08-24,0
2006 SN131,(2006 SN131),2006-09-26,0
2006 SP131,(2006 SP131),2006-09-26,0
2006 SQ131,(2006 SQ131),2006-09-26,0
2006 SR131,(2006 SR131),2006-09-26,0
2006 SS131,(2006 SS131),2006-09-26,0
2006 ST131,(2006 ST131),2006-09-26,0
2006 SQ134,(2006 SQ134),2006-09-27,0
2006 SR134,(2006 SR134),2006-09-11,0
2006 SS134,(2006 SS134),2006-09-28,1
2006 SB142,(2006 SB142),2006-09-28,0
2006 SM198,(2006 SM198),2006-09-29,0
2006 SN198,(2006 SN198),2006-09-29,0
2006 SO198,(2006 SO198),2006-09-29,0
2006 SP198,(2006 SP198),2001-10-29,0
2006 SU217,(2006 SU217),2006-09-30,0
2006 SV217,(2006 SV217),2006-09-30,0
2006 SY217,(2006 SY217),2006-09-30,0
2006 SF281,(2006 SF281),2006-09-30,0
2006 SK450,(2006 SK450),2006-09-18,0
2006 TD,(2006 TD),2006-10-01,0
2006 TF,(2006 TF),2006-10-01,0
2006 TL,(2006 TL),2006-10-01,0
2006 TO,(2006 TO),2006-10-02,0
2006 TD1,(2006 TD1),2006-10-03,0
2006 TF1,(2006 TF1),2006-10-03,0
2006 TB7,(2006 TB7),2006-09-19,0
2006 TJ7,(2006 TJ7),2006-10-12,0
2006 TR7,(2006 TR7),2006-10-10,0
2006 TT7,(2006 TT7),2006-10-11,0
2006 TA8,(2006 TA8),2006-10-12,1
2006 TC8,(2006 TC8),2006-10-12,0
2006 TQ147,(2006 TQ147),2006-10-13,0
2006 TX147,(2006 TX147),2006-10-02,0
2006 UE,(2006 UE),2006-10-16,0
2006 UF,(2006 UF),2006-10-16,0
2006 UJ,(2006 UJ),2006-10-16,0
2006 UL,(2006 UL),2006-10-17,0
2006 UN,(2006 UN),2006-09-27,0
2006 UO,(2006 UO),2006-10-17,1
2006 UR,(2006 UR),2006-10-17,0
2006 UX1,(2006 UX1),2006-10-17,0
2006 UY16,(2006 UY16),2006-10-19,0
2006 UA17,(2006 UA17),2006-10-19,0
2006 UB17,(2006 UB17),2006-10-19,0
2006 UD17,(2006 UD17),2005-05-14,0
2006 UE17,(2006 UE17),2006-10-19,0
2006 UF17,(2006 UF17),2006-10-19,1
2006 UQ17,(2006 UQ17),2006-09-28,1
2006 UT17,(2006 UT17),2006-10-20,0
2006 UU17,(2006 UU17),2006-10-20,0
2006 UF63,(2006 UF63),2006-10-21,0
2006 UC64,(2006 UC64),2006-10-23,0
2006 UD64,(2006 UD64),2006-10-23,0
2006 UE64,(2006 UE64),2006-10-23,0
2006 UC185,(2006 UC185),2006-10-28,0
2006 UE185,(2006 UE185),2006-10-27,0
2006 UF185,(2006 UF185),2006-10-27,0
2006 UH185,(2006 UH185),2006-10-28,0
2006 UJ185,(2006 UJ185),2006-10-28,0
2006 UY215,(2006 UY215),2006-10-28,0
2006 UZ215,(2006 UZ215),2006-10-29,0
2006 UA216,(2006 UA216),2006-10-29,0
2006 UN216,(2006 UN216),2006-09-11,0
2006 UQ216,(2006 UQ216),2006-10-29,0
2006 UP217,(2006 UP217),2006-10-31,0
