spkid,data_arc,condition_code
54049823,2595,0
54049824,5502,0
54049831,2,9
54049834,3,7
54049835,2986,1
54049836,16,7
54049837,5,7
54049854,28,7
54049856,11,6
54049861,2,9
54049862,8371,0
54049863,1666,0
54049865,61,4
54049871,14,8
54049872,1,7
54049873,4508,0
54049875,72,5
54049886,848,2
54049889,105,5
54049891,264,5
54050968,13,8
54050972,1478,0
54050993,225,4
54051018,85,5
54051102,8684,0
54051129,181,4
54051132,24,7
54051170,9,9
54053721,3081,0
54054564,4425,0
54130041,5409,0
54297992,7,8
54049885,1,7
54049890,7,6
54049893,40,7
54049899,65,6
54049900,52,7
54049902,5,8
54049904,1905,1
54049905,3,7
54049906,2203,1
54050969,38,6
54050970,2,8
54050971,22,9
54050973,2,8
54050975,4,7
54050976,4,7
54050977,6,8
54050978,30,6
54050979,28,6
54050980,192,4
54050981,3,8
54050982,230,3
54050991,8,9
54050992,46,7
54050994,2,9
54050995,\N,6
54050996,3,8
54050997,1094,0
54050998,35,7
54050999,2508,0
54051012,6,7
54051013,6,7
54051014,30,6
54051015,1,9
54051016,147,4
54051019,1777,0
54051020,33,7
54051021,1,8
54051023,5,8
54051022,30,7
54051036,3,7
54051037,117,4
54051038,366,2
54051039,6,8
54051041,24,7
54051040,84,4
54051042,12,7
54051043,12,8
54051044,10,8
54051045,8,7
54051046,2,7
54051047,10,7
54051048,4,6
54051049,2,9
54051050,8,7
54051051,28,6
54051052,719,1
54051053,4,8
54051064,5,8
54051063,12,7
54051066,6,9
54051067,40,7
54051068,32,5
54051070,1089,1
54051071,2261,1
54051072,12,7
54051073,20,7
54051074,65,6
54051075,33,6
54051080,3,8
54051081,57,6
54051082,33,7
54051083,4784,0
54051084,59,5
54051085,3,8
54051086,2,9
54051087,30,8
54051088,6,8
54051089,216,5
54051090,4,8
54051091,5,8
54051092,92,6
54051093,29,7
54051094,747,0
54051095,12,7
54051096,2,8
54051097,12,8
54051098,2982,0
54051100,1456,2
54051101,37,6
54051104,30,6
54051105,5,9
54051106,3407,0
54051107,3,9
54051108,4,9
54051109,1238,2
54051126,1875,1
54051127,28,9
54051130,3,9
54051133,2966,0
54051137,31,6
54051139,107,4
54051142,6,7
54051158,5,8
54051160,5,8
54051161,13,7
54051162,5,8
54051164,22,6
54051165,31,7
54051166,8,6
54051167,3,6
54051173,31,6
54051174,65,5
54051178,4,9
54051261,6,9
54051387,3952,0
54051582,2102,0
54053754,2342,0
54053800,1,9
54053850,2952,0
54125899,1967,1
54051103,4208,0
54051110,2,8
54051125,50,5
54051128,10,7
54051131,2,6
54051135,10,7
54051134,3,6
54051136,42,6
54051138,4656,0
54051140,29,6
54051141,9,8
54051143,1,8
54051159,121,4
54051163,8,7
54051168,4,7
54051169,12,8
54051171,9,7
54051172,40,6
54051175,2,7
54051176,10,8
54051177,8,8
54051179,1,8
54051180,4,8
54051181,4425,0
54051182,3,8
54051183,7,6
54051184,85,5
54051185,3416,0
54051186,2,8
54051187,6,8
54051243,3,9
54051244,19,8
54051245,1,9
54051246,5,8
54051248,27,6
54051249,3,9
54051250,22,7
54051251,12,7
54051252,5,8
54051253,35,7
54051254,11,8
54051255,53,6
54051256,4,8
54051257,1,7
54051258,107,5
54051260,28,6
54051262,2,8
54051285,8,8
54051286,2,8
54051287,2,9
54051288,5,7
54051289,16,7
54051290,13,7
54051291,742,1
54051292,10,8
54051293,\N,6
54051294,134,5
54051295,248,3
54051296,7997,1
54051298,13,7
54051297,24,7
54051299,12,8
54051301,26,7
54051303,5491,0
54051304,8,8
54051305,108,4
54051306,8,8
54051316,1187,2
54051317,1,8
54051318,5,7
54051319,4,9
54051320,198,3
54051321,3167,0
54051324,4,9
54051325,26,8
54051326,98,5
54051327,28,7
54051328,19,8
54051330,12,8
54051329,2961,0
54051342,4,6
54051345,3,6
54051346,12,7
54051347,7,8
54051348,7,7
54051349,92,5
54051371,38,6
54051372,1854,1
54051373,55,6
54051374,86,4
54051375,150,4
54051376,12,8
54051377,11,9
54051378,130,5
54051379,4,8
54051380,129,4
54051381,16,7
54051382,42,5
54051383,11,8
54051384,5,9
54051385,3150,0
54051396,1343,0
54051397,23,6
54051398,23,8
54051399,1871,2
54051400,3,9
54051401,4,9
54051406,13,6
54051413,22,8
54051414,1088,1
54051415,3309,0
54051416,55,5
54051417,17,8
54051418,21,7
54051419,206,3
54051420,3534,0
54051421,13,8
54052979,3445,0
54052980,50,5
54052981,2594,1
54053707,3257,1
54053711,1,9
54053755,82,6
54053756,6662,0
54053796,5,9
54053853,2239,1
54053914,1711,1
54054359,3204,0
54054376,1847,0
54054539,15,8
54075298,2205,0
54465298,\N,9
54053720,23,7
54053719,71,5
54053722,21,7
54053723,9,8
54053725,1743,0
54053726,27,7
54053727,175,4
54053731,6,7
54053732,42,5
54053733,1,7
54053734,4,6
54053735,17,7
54053736,29,7
54053737,33,6
54053738,6,8
54053739,2944,0
54053743,15,6
54053744,200,3
54053746,2,8
54053747,19,7
54053748,6,9
54053751,3,8
54053752,37,6
54053753,8,7
54053757,5,8
54053758,59,5
54053759,44,7
54053760,45,6
54053761,14,8
54053762,43,6
54053763,2207,0
54053764,6,7
54053776,7,8
54053777,5,7
54053778,14,7
54053779,30,7
54053780,74,5
54053781,4,9
54053782,42,5
54053783,12,8
54053794,9,7
54053795,8,7
54053797,2,7
54053798,12,7
54053799,45,6
54053820,1,9
54053821,6,8
54053822,2,8
54053823,1,8
54053824,1,7
54053825,1,8
54053826,7,6
54053827,116,5
54053828,17,7
54053829,70,6
54053830,4,8
54053843,6,8
54053844,15,7
54053845,6,8
54053846,98,4
54053847,12,8
54053848,6,6
54053849,1,9
54053851,92,6
54053852,3032,0
54053854,10,8
54053855,2,7
54053912,29,8
54053911,45,6
54053913,15,8
54053915,29,7
54053916,2,6
54053917,5,8
54053918,13,7
54053919,18,8
54053920,2,8
54053921,10,8
54053922,49,6
54053923,18,7
54053924,61,5
54053926,37,7
54053925,8,8
54053927,4960,0
54053928,4378,0
54053929,28,7
54053930,3282,2
54053931,14,7
54053932,5,8
54053933,88,5
54053934,34,6
54053935,15,8
54053936,5,7
54053937,3,6
54053938,5,8
54053939,2,6
54053940,5,8
54053941,9,8
54053942,4,9
54053943,6,8
54053944,50,6
54053945,4,8
54053946,38,6
54053947,116,5
54053948,13,7
54053949,802,1
54053950,2,8
54053951,40,6
54054268,100,6
54054269,12,7
54054270,3,8
54054271,2205,0
54054272,9,8
54054273,2,8
54054274,225,4
54054275,4,8
54054277,100,4
54054278,91,5
54054279,27,6
54054280,1752,0
54054281,1095,1
54054282,12,7
54054283,13,7
54054313,6,8
54054314,748,2
54054315,11,7
54054316,13,8
54054317,176,4
54054318,43,6
54054319,10,8
54054320,2741,0
54054321,12,7
54054322,8,6
54054323,9,8
54054324,54,6
54054325,2,9
54054326,6,8
54054327,9,8
54054328,5,8
54054329,12,8
54054331,3,9
54054330,3,6
54054332,11,4
54054333,3,7
54054334,16,8
54054335,9,8
54054338,35,6
54054354,788,1
54054355,4,9
54054356,31,7
54054357,11,8
54054358,9,8
54054360,14,7
54054361,23,8
54054362,11,8
54054363,8,9
54054364,11,7
54054365,23,6
54054366,13,8
54054368,7,8
54054369,11,8
54054370,45,6
54054371,25,7
54054372,2,8
54054373,2,9
54054374,9,8
54054375,2,9
54054377,19,7
54054402,23,6
54054403,11,8
54054404,12,6
54054409,29,7
54054412,37,6
54054414,3,8
54054415,3,8
54054443,1539,0
54054444,29,6
54054445,4,9
54054449,3364,0
54054453,12,7
54054458,11,8
54054459,8,7
54054460,8,8
54054465,4,8
54054510,53,5
54054537,33,6
54054561,1,8
54054625,3,7
54062098,121,4
54094703,1067,2
54120745,3807,0
54265624,53,5
54351348,24,6
54054367,3661,0
54054405,1130,1
54054407,4,8
54054408,29,6
54054411,9,7
54054413,10,8
54054416,37,7
54054446,49,5
54054447,6,8
54054448,23,6
54054451,171,3
54054452,567,2
54054454,12,8
54054455,6,4
54054456,19,7
54054457,37,6
54054461,55,6
54054462,9,8
54054463,5,7
54054464,123,4
54054500,132,5
54054501,5858,1
54054502,9,6
54054503,155,5
54054504,26,6
54054505,29,6
54054506,2690,0
54054507,130,4
54054509,63,6
54054511,9,8
54054512,32,6
54054513,7,8
54054514,3,7
54054515,22,8
54054526,2208,0
54054527,2,7
54054528,9,7
54054529,6,8
54054530,7,6
54054531,741,1
54054532,16,7
54054533,24,7
54054534,39,6
54054535,9,7
54054536,170,4
54054538,12,8
54054541,10,8
54054542,5172,1
54054543,62,5
54054544,11,8
54054560,1,7
54054562,26,4
54054563,10,8
54054565,32,7
54054566,95,4
54054567,34,6
54054568,25,6
54054576,10,7
54054577,28,7
54054578,31,6
54054579,1,7
54054580,5,7
54054581,2,9
54054582,5,7
54054595,1,7
54054594,1,7
54054596,1837,1
54054597,4,8
54054598,51,5
54054599,17,7
54054600,10,8
54054601,13,9
54054602,14,8
54054603,5,9
54054604,91,5
54054605,6,7
54054606,26,7
54054607,8,8
54054608,104,4
54054609,4,6
54054610,5,9
54054611,2,8
54054624,3,5
54054626,4,8
54054627,24,7
54054628,2,8
54054629,12,7
54054630,16,7
54054631,2,8
54054632,78,5
54054633,2,9
54054649,6,7
54054650,4,9
54054652,3,8
54054651,3,8
54054653,18,8
54054654,3,8
54054655,18,8
54054656,2,9
54054665,23,7
54054666,24,7
54054667,16,8
54054668,2,7
54054680,14,8
54054682,22,8
54054681,5,8
54054683,13,8
54054684,18,6
54054685,52,6
54054686,7,8
54054687,1,7
54054688,29,8
54054689,17,8
54054690,47,6
54054691,6,8
54054692,9,7
54054693,3,8
54054694,4,8
54054695,2,7
54054704,52,4
54054705,2,9
54054706,2,9
54054707,19,8
54054708,1491,1
54054709,4,7
54054710,51,5
54054711,24,6
54054712,34,6
54054713,18,7
54054714,53,5
54054715,15,6
54054724,32,5
54054725,21,7
54054726,21,7
54054727,91,5
54054728,4,8
54054751,5368,0
54057196,39,6
54093101,6230,0
54054739,13,7
54054738,1,8
54054740,12,8
54054745,30,7
54054746,17,7
54054747,3246,0
54054748,13,6
54054749,13,7
54054750,18,7
54054774,5,7
54054775,14,8
54054776,30,6
54054777,3,7
54054778,17,7
54054779,13,7
54054780,9,8
54054781,43,6
54055025,3,8
54055026,7,9
54055027,6,8
54055028,17,6
54055029,5651,0
54055030,25,7
54055031,3,7
54055032,11,8
54055033,6,8
54055034,2175,0
54055035,13,8
54055036,10,9
54055037,9,8
54055039,13,7
54055038,3,8
54055040,8,8
54055041,150,5
54055058,177,4
54055059,5,7
54055060,36,7
54055061,5,7
54055062,5,5
54055063,15,7
54055064,15,7
54055065,16,7
54055066,3,6
54055067,12,8
54055071,140,5
54055072,77,5
54055073,38,6
54055074,397,2
54055075,14,7
54055076,13,5
54055082,35,7
54055083,12,8
54055084,11,7
54055085,9,6
54055086,97,4
54055087,3,7
54055088,26,8
54055089,37,6
54055091,16,7
54055090,1462,1
54055100,22,8
54055101,13,8
54055102,4,7
54055103,9,7
54055104,67,5
54055105,12,8
54055106,10,8
54055107,9,7
54055108,8,8
54055109,12,8
54055110,9,7
54055111,99,5
54055112,9,7
54055113,591,2
54055114,7,6
54055115,1,8
54055116,29,6
54055117,7,8
54055118,1633,0
54055119,7,7
54055120,3,8
54055121,8,8
54057197,19,7
54057198,32,7
54057199,1107,0
54057200,28,7
54057201,2,9
54057202,56,5
54057203,165,4
54057204,12,8
54057205,26,7
54057206,11,6
54062077,143,4
54062078,2,8
54062079,3,8
54062080,1,8
54062081,4,8
54062082,9,6
54062084,7,7
54062083,6,8
54062085,5,8
54062086,3,7
54062087,46,5
54062088,11,8
54062089,9,8
54062093,4,8
54062092,28,7
54062094,4,8
54062095,\N,7
54062096,5,8
54062097,35,6
54065896,1511,1
54065897,5,8
54065898,1344,1
54065899,12,7
54065900,20,7
54065901,29,6
54065902,12,7
54065904,3663,0
54065903,3,6
54065905,4,8
54065906,5,8
54065907,5,8
54065908,10,7
54065909,5,8
54065910,41,7
54065911,4,7
54065912,5,7
54065913,2,7
54065914,3,7
54065915,2,8
54065916,2,6
54068384,1,8
54068385,9,6
54068386,15,7
54068387,10,7
54068388,6789,0
54068389,4,8
54068390,12,7
54068391,5,8
54068392,3,9
54068393,27,8
54068394,9,9
54068395,6,8
54073328,9,8
54073327,8,8
54073330,8,9
54073329,897,1
54073331,859,2
54073332,11,6
54073333,98,6
54073334,2,8
54073335,6,8
54073336,22,8
54073337,26,7
54073338,2,6
54073340,10,8
54073341,63,5
54073351,6965,0
54073354,379,2
54073356,3702,1
54073358,141,4
54073364,61,5
54073366,2,8
54075296,6,9
54075533,4,8
54075304,12,6
54075307,30,7
54075308,3647,0
54075314,93,5
54075319,10,7
54075323,5493,0
54075541,15,7
54075577,8,8
54075582,2195,0
54075584,5,7
54075994,33,6
54076356,8,7
54087490,51,5
54092465,185,3
54073339,4,4
54073342,3,8
54073343,1,7
54073344,74,6
54073345,34,6
54073346,12,7
54073347,7,7
54073348,27,6
54073349,13,8
54073352,12,8
54073353,7,8
54073355,5,9
54073357,9,8
54073359,68,6
54073360,35,6
54073361,3,8
54073362,3,8
54073363,5,8
54073365,3,8
54073367,1,8
54073368,5,7
54073369,3,7
54073370,1,7
54073371,2,6
54075297,36,6
54075299,6,8
54075300,6,8
54075301,8,8
54075302,6,8
54075303,8,8
54075305,32,6
54075306,20,8
54075309,12,8
54075310,2862,0
54075311,12,8
54075312,18,5
54075313,11,8
54075315,6,8
54075316,8,8
54075317,35,7
54075318,116,5
54075320,35,7
54075321,1,7
54075322,4004,0
54075542,23,7
54075544,6,8
54075545,4,8
54075546,21,8
54075547,5,7
54075543,35,6
54075549,6,8
54075551,4,7
54075550,2528,0
54075575,64,6
54075576,29,7
54075578,64,6
54075579,6,7
54075580,2,7
54075581,17,6
54075583,110,5
54075585,30,6
54075586,9,8
54075587,33,6
54075588,48,6
54075589,4,7
54075590,7,8
54075591,15,8
54075592,19,7
54075593,2,9
54075594,2,8
54075595,3,8
54075596,20,5
54075978,2,7
54075981,17,6
54075982,8,8
54075983,3190,0
54075984,1653,1
54075985,33,6
54075986,1,8
54075987,2973,1
54075988,1016,0
54075989,2,9
54075990,2,8
54075991,2,8
54075992,1871,0
54075993,60,5
54075995,34,6
54075996,14,8
54075997,3,7
54075998,1319,0
54075999,16,7
54076000,8,8
54076013,6,6
54076014,1,8
54076015,45,3
54076016,36,6
54076017,4553,0
54076018,4,7
54076019,\N,8
54076020,35,7
54076021,1,7
54076022,494,2
54076023,580,3
54076348,3505,0
54076349,117,5
54076350,6,8
54076351,2,7
54076352,3,7
54076353,2,8
54076354,126,5
54076355,32,7
54076357,30,7
54076358,32,7
54076359,177,4
54076360,37,6
54076361,3,8
54076362,49,5
54076930,87,5
54076929,234,4
54076928,31,7
54076927,7,8
54076931,5,8
54076932,5,7
54076933,1294,2
54076934,3803,1
54076935,25,7
54076936,2,8
54076937,183,3
54079051,34,7
54079052,2,9
54079053,35,6
54079054,33,6
54079056,29,7
54079055,974,2
54079787,10,8
54079788,3,8
54079789,16,7
54079790,22,7
54081197,3,7
54081198,26,7
54081199,18,7
54081200,232,4
54081290,34,7
54082291,730,1
54082292,25,7
54084704,\N,9
54084708,27,7
54087379,207,4
54087417,10,7
54087493,166,3
54087575,7511,0
54087862,1,9
54099952,89,6
54104903,108,5
54134551,168,4
54293314,86,4
54297998,5,8
54084706,120,5
54087376,32,6
54087377,18,8
54087378,59,6
54087416,17,6
54087415,4,7
54087418,4,6
54087419,5,8
54087421,6,8
54087420,793,2
54087422,14,7
54087424,24,7
54087423,29,7
54087425,32,7
54087427,10,8
54087426,17,7
54087428,3,7
54087435,61,6
54087436,12,8
54087437,61,5
54087438,15,6
54087439,1100,0
54087440,30,6
54087441,28,7
54087485,18,7
54087486,1567,0
54087491,58,5
54087492,32,7
54087543,44,6
54087545,12,8
54087546,1,7
54087547,46,6
54087573,9,6
54087574,1443,0
54087576,500,2
54087577,13,6
54087578,\N,7
54087579,\N,7
54087654,11,7
54087655,24,6
54087656,35,6
54087657,30,6
54087658,2,6
54087659,1484,0
54087660,88,6
54087661,38,6
54087662,16,8
54087663,36,7
54087664,5,7
54087665,13,8
54087666,26,7
54087667,35,6
54087668,1,8
54087669,1,7
54087731,10,8
54087732,5,8
54087733,6,7
54087734,8,7
54087735,1,9
54087736,1,8
54087737,7,9
54087738,3,9
54087739,12,8
54087740,13,7
54087741,14,6
54087742,33,6
54087743,9,8
54087744,2,6
54087745,30,7
54087746,31,7
54087747,44,6
54087748,21,8
54087749,26,7
54087750,12,8
54087751,14,8
54087752,9,9
54087753,4433,0
54087754,39,6
54087755,15,8
54087756,15,8
54087757,91,4
54087758,67,6
54087759,11,8
54087760,3,6
54087761,1,8
54087762,7,8
54087763,1,9
54087764,95,5
54087765,1451,0
54087766,4,9
54087767,1188,2
54087780,24,8
54087781,11,8
54087782,6,6
54087783,5,7
54087784,30,6
54087785,9,8
54087786,9,6
54087802,2570,1
54087803,11,8
54087804,14,9
54087805,13,8
54087806,9,5
54087807,3,8
54087808,8,7
54087809,5,5
54087810,68,5
54087811,8,6
54087813,5,7
54087812,10,8
54087831,3,8
54087834,1,8
54087835,86,5
54087832,5,8
54087833,1,8
54087837,2,7
54087838,21,8
54087839,9,8
54087840,1,7
54087841,7,9
54087842,9,8
54087844,10,8
54087843,7,9
54087845,2,9
54087846,14,8
54087855,8,6
54087856,6,8
54087857,8,8
54087859,4309,1
54087858,36,7
54087860,3676,0
54087861,21,8
54087863,10,8
54087864,33,7
54087865,10,8
54087866,119,5
54088798,12,8
54088800,711,2
54088801,6,8
54088806,177,4
54091659,5,7
54096685,21,5
54097867,73,6
54099604,110,5
54101345,45,8
54087867,7,7
54088799,10,6
54088804,10,6
54088803,24,7
54088805,1488,0
54088807,1,8
54088808,9,8
54088810,38,6
54088811,9,7
54088813,10,6
54088812,6,7
54088814,22,7
54088815,20,7
54088816,140,5
54088817,9,6
54088818,113,4
54088819,20,7
54088820,100,5
54088821,28,6
54088822,360,2
54088823,8,7
54088824,4,8
54090615,1425,1
54090616,16,8
54090617,11,8
54090618,65,5
54090619,25,7
54090620,43,6
54090621,4,6
54091629,6579,0
54091631,6909,0
54091632,4,8
54091633,2681,0
54091634,54,6
54091635,18,7
54091636,2,7
54091637,2,7
54091638,10,8
54091639,8,9
54091650,407,2
54091651,28,7
54091652,9,9
54091653,4,8
54091654,26,7
54091655,30,6
54091656,1,7
54091657,79,5
54091658,5,7
54091660,41,7
54091661,5,8
54092466,16,8
54092904,4191,0
54092903,32,7
54092905,15,9
54092906,2,8
54092907,5,8
54092908,25,7
54092909,6,6
54092910,22,7
54092911,1566,0
54092912,3625,0
54092915,29,7
54092913,52,4
54092914,23,8
54092916,1,8
54092917,12,8
54092918,23,7
54093076,103,6
54093077,3513,0
54093078,1490,0
54093080,44,5
54093079,4,9
54093081,91,5
54093082,14,8
54093090,4020,1
54093091,2,8
54093092,1,8
54093093,9,6
54093097,6,8
54093094,6,8
54093095,84,3
54093096,1,8
54093098,8,8
54093099,3,7
54093100,22,7
54093102,30,8
54095164,4722,0
54095165,176,4
54095166,27,7
54095167,\N,8
54095168,13,8
54095169,2,8
54095170,16,7
54095171,2,8
54095172,29,6
54095178,25,7
54095179,29,6
54095180,1,8
54095181,34,6
54095182,142,4
54095183,1034,2
54095188,1884,0
54096093,14,8
54096094,9,8
54096095,12,7
54096096,14,6
54096431,19,8
54096432,81,4
54096684,6,8
54096938,15,9
54097467,45,6
54097669,2279,0
54097670,4474,1
54097871,204,5
54098021,45,4
54098702,22,7
54099599,1308,1
54417743,1233,1
54097667,10,8
54097668,16,7
54097863,11,5
54097864,39,6
54097865,7,8
54097866,31,5
54097868,7,6
54097869,20,7
54097870,18,7
54097872,42,6
54097873,3,9
54097964,53,5
54097965,19,7
54097966,7,7
54097968,999,0
54097967,53,6
54097970,2185,0
54097971,29,6
54097972,31,6
54097973,44,7
54097974,2,7
54097975,81,6
54097976,13,8
54097978,12,7
54097979,8,7
54097980,13,7
54097981,3,7
54097982,29,7
54098015,165,3
54098016,983,0
54098017,53,5
54098018,2,5
54098019,1,6
54098020,1104,1
54098022,2804,0
54098023,3,8
54098024,11,8
54098025,4,8
54098026,13,8
54098027,2,9
54098028,2,9
54098701,67,6
54098703,24,7
54098704,11,7
54098705,13,7
54098707,14,8
54098706,62,5
54098710,2,9
54098711,1,7
54098712,9,5
54098708,27,7
54098709,11,8
54098713,20,7
54098714,33,7
54099342,1102,0
54099343,14,7
54099344,1693,1
54099345,9,8
54099596,190,5
54099597,16,8
54099598,1618,0
54099600,87,5
54099601,62,6
54099602,34,6
54099603,15,7
54099605,12,8
54099606,4,7
54099607,1105,0
54099608,11,7
54099609,13,8
54099610,14,7
54099611,10,9
54099612,55,5
54099613,12,7
54099614,34,7
54099615,26,8
54099616,37,5
54099617,17,8
54099621,5,8
54099620,61,6
54099619,16,7
54099618,10,8
54099634,21,7
54099635,34,7
54099636,1456,1
54099637,10,6
54099638,8,5
54099640,1231,1
54099641,2890,0
54099642,10,8
54099644,28,5
54099643,4280,0
54099646,4,7
54099647,11,5
54099645,27,7
54099648,27,6
54099942,99,5
54099946,26,6
54099944,26,8
54099945,2165,1
54099947,4,8
54099948,11,7
54099949,2960,0
54099950,1468,1
54099951,16,7
54100190,2245,1
54100191,14,8
54100192,34,7
54100194,10,8
54100195,7,8
54100196,9,7
54100197,1092,2
54100198,7,8
54100200,1297,0
54100201,37,6
54100202,9,7
54100203,1773,0
54100204,13,8
54100285,52,6
54100284,59,6
54100286,9,8
54100287,8,9
54100289,8,8
54100288,8,8
54100290,172,5
54100291,68,6
54100292,7,9
54100293,7,7
54100294,5,8
54100295,8,8
54100574,18,7
54100576,16,8
54100577,13,8
54100578,4,8
54100579,21,7
54100580,6,9
54100581,198,4
54100582,1089,1
54100583,17,8
54100584,4,8
54100586,3,9
54100617,83,6
54100618,1833,3
54100622,32,7
54100623,48,6
54101665,118,4
54104897,29,6
54104896,35,6
54100585,15,8
54100616,5,5
54100615,6,6
54100614,29,8
54100619,15,8
54100620,6,5
54100621,4,7
54100624,754,2
54100625,6,8
54100626,5,8
54100627,7,8
54100628,6,8
54100629,5,8
54100630,1,7
54100692,6,5
54100693,1373,2
54100694,12,8
54100696,3,6
54100695,8,8
54100697,1473,1
54100698,1092,1
54100904,16,6
54100906,5,7
54100905,1,8
54101341,29,7
54101340,9,9
54101342,1781,2
54101343,1,7
54101344,3,6
54101347,6,8
54101346,3,8
54101655,1123,0
54101656,2,7
54101657,1,7
54101658,8,8
54101659,16,8
54101660,50,6
54101661,1856,1
54101662,5,8
54101663,2,9
54101664,25,7
54101666,2,9
54101667,6,7
54101668,1,9
54101669,15,9
54101672,2,9
54101671,23,7
54101670,2,9
54101673,1,7
54101674,7,7
54101675,2,8
54101676,2,7
54101677,99,5
54101678,27,7
54101679,2,8
54101681,3,6
54101680,17,5
54101682,112,5
54101713,42,9
54101711,5111,1
54101712,1921,0
54101714,26,7
54101715,18,8
54101716,53,6
54101717,48,5
54101718,266,3
54101719,2,7
54101720,49,6
54101721,16,7
54102017,88,5
54102018,13,5
54102019,1861,1
54102020,1106,0
54102021,12,9
54102022,6635,0
54102024,11,9
54102025,80,5
54102026,12,7
54102027,12,8
54102028,11,7
54102029,2,7
54102499,12,8
54102500,11,8
54102501,21,7
54102502,46,6
54102513,4,8
54102514,2,7
54102516,21,7
54102515,11,8
54102517,17,8
54102520,22,7
54102518,11,9
54102521,20,6
54102831,2772,0
54103183,1,7
54103184,20,8
54103185,20,7
54103186,53,7
54103187,2806,0
54103332,1459,1
54103333,11,7
54103334,23,7
54103335,105,5
54103603,2923,1
54103604,3,9
54103878,36,4
54104070,70,5
54104071,13,9
54104270,1833,0
54104548,937,3
54104552,3656,0
54104719,55,5
54103879,1,8
54104072,2,7
54104073,183,2
54104075,9,8
54104074,9,8
54104248,98,4
54104249,\N,7
54104250,4,8
54104251,13,9
54104252,31,7
54104253,39,6
54104254,12,6
54104255,28,7
54104267,8,8
54104269,8,9
54104268,1,8
54104271,14,6
54104272,9,7
54104273,34,6
54104275,7,8
54104277,14,8
54104274,47,6
54104276,8,7
54104278,2,8
54104279,35,6
54104540,14,8
54104541,6,9
54104542,8,7
54104543,13,9
54104544,7,9
54104545,47,6
54104546,13,7
54104547,8,8
54104549,14,7
54104550,1476,0
54104551,12,7
54104553,11,8
54104554,31,7
54104555,50,6
54104556,8,7
54104557,7,9
54104718,4,9
54104720,10,7
54104721,3,6
54104724,77,5
54104723,10,7
54104841,12,9
54104842,10,9
54104843,78,5
54104844,5,3
54104845,29,7
54104846,45,6
54104847,31,7
54104848,8,7
54104849,1,8
54104850,9,6
54104851,32,7
54104852,170,5
54104890,1300,1
54104891,7,8
54104893,11,8
54104892,5,9
54104894,4,8
54104898,10,9
54104899,3652,2
54104900,1098,1
54104901,8,8
54104902,3987,1
54104905,32,4
54104904,4,8
54104906,8,8
54105093,9,7
54105094,8,8
54105096,10,8
54105095,7,8
54105097,4,8
54105098,1,8
54105099,10,8
54105101,24,6
54105100,2,7
54105103,9,6
54105102,3470,0
54105104,51,6
54105107,7,8
54105106,23,7
